id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
33803190,Cosy central apartment,99698919,Marco,,Ramersdorf-Perlach,48.11563,11.61423,Entire home/apt,50,2,24,2019-09-28,1.14,1,4
33805259,Zimmer in München-Sendling - 5 Min zum Oktoberfest,163465603,Alfred,,Sendling,48.12295,11.53931,Private room,148,1,0,,,1,364
33805874,My cozy room for you - North Munich!,7171006,Sylvia,,Feldmoching-Hasenbergl,48.21797,11.56202,Private room,50,2,1,2019-09-24,0.05,1,178
33814013,MINIMALISTIC APARTMENT IN QUIET LOCATION,255310484,Viola,,Bogenhausen,48.15543,11.63636,Entire home/apt,168,2,1,2019-07-04,0.04,1,0
33815160,BE CLOSE TO THE CITY!,255317802,Lukas,,Maxvorstadt,48.15225,11.5636,Entire home/apt,215,2,4,2019-12-30,0.21,1,0
33822504,Gemütliches Zimmer in Bestlage!,190242099,Elena,,Au-Haidhausen,48.12392,11.57761,Private room,32,3,43,2021-03-14,1.59,1,21
33828630,THE PERFECT SPOT FOR YOU TO STAY!,255400035,Olivia,,Schwabing-Freimann,48.15929,11.58316,Entire home/apt,194,2,1,2019-08-04,0.04,1,0
33841387,"Sunny penthouse (100sqm), terraces,U6,Engl. Garden",130658015,Valerie & Stefan,,Schwabing-Freimann,48.17641,11.59808,Entire home/apt,129,2,6,2019-06-22,0.27,2,3
33851611,Cozy apartment with balcony in central Schwabing,4424479,Jennifer,,Schwabing-Freimann,48.15795,11.58375,Entire home/apt,83,2,30,2020-02-20,1.19,1,88
33851850,Cozy guest room in the green area of Munich,35863661,Claudia,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07718,11.52268,Private room,120,1,0,,,1,83
33894456,Helles Zimmer in Stadtparkwohnung - Nahe S-Bahn,31597143,Peter,,Pasing-Obermenzing,48.13763,11.4523,Private room,75,23,7,2019-09-23,0.28,1,179
33920461,Little Cosy Studio Apartment,256158690,Christian,,Berg am Laim,48.11936,11.64341,Entire home/apt,85,2,10,2020-03-31,0.40,1,178
33922243,Schöne Wohnung in Bestlage [15min zum Oktoberfest],44819891,Marcel,,Milbertshofen-Am Hart,48.1844,11.56427,Entire home/apt,300,1,2,2019-09-29,0.09,1,91
33927587,Wunderschöne Erdgeschoss Wohnung mit Südbalkon,252128138,Steffen,,Neuhausen-Nymphenburg,48.16654,11.51913,Private room,189,1,0,,,1,89
33929179,"comfortable, classy ISARtastic apt. central for 2",40976045,Isabelle,,Au-Haidhausen,48.12637,11.57938,Entire home/apt,85,5,7,2019-07-08,0.27,1,0
33945805,Gemütliches Zimmer mit Standardausstattung,252001052,Alex,,Schwabing-Freimann,48.18594,11.58462,Private room,34,1,4,2020-02-17,0.18,1,71
33991606,Helles Apartment direkt beim Olympiapark und See,256655083,Jennifer,,Moosach,48.17053,11.53533,Entire home/apt,65,28,2,2019-09-29,0.08,1,149
34009693,"Chummy Room, 5 min to Oktoberfest",254350209,Bernhard,,Schwanthalerhöhe,48.13774,11.54434,Private room,173,2,2,2019-10-01,0.09,10,364
34027690,Cozy apartment close to city center,123877724,Stefan,,Neuhausen-Nymphenburg,48.14512,11.52948,Private room,32,14,2,2019-06-30,0.08,1,51
34031270,Schönes Zimmer mit Ausblick auf die Frauenkirche,235931142,Kristina,,Maxvorstadt,48.14869,11.56042,Private room,82,2,0,,,1,90
34058783,Design Flat quiet and with a great view,3037624,Tanja,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07912,11.51214,Entire home/apt,90,1,6,2019-09-29,0.25,1,331
34067974,Secret garden house,1470750,Fabien,,Schwabing-West,48.15844,11.57093,Entire home/apt,198,4,0,,,1,8
34099221,Cozy Room near City Center,126403736,Linda-Antonia,,Sendling-Westpark,48.11267,11.50246,Private room,49,1,1,2019-07-27,0.04,2,88
34101323,UNIQUE APARTMENT WITH BALCONY IN MUNICH,257508834,Elena,,Sendling,48.1133,11.54994,Entire home/apt,123,2,19,2019-10-06,0.80,1,0
34105070,Große Wohnung mit Balkon in zentraler Lage,11318580,Thorsten,,Bogenhausen,48.15031,11.61251,Entire home/apt,60,14,3,2020-09-05,0.21,2,17
34107064,Schönes helles Zimmer im Herzen Schwabings,39332004,Susanne,,Schwabing-Freimann,48.16344,11.58333,Private room,73,2,3,2019-09-30,0.14,1,178
34132437,"COZY, CENTRAL APARTMENT WITH GARDEN",257716888,Guillaume,,Schwanthalerhöhe,48.14169,11.53752,Entire home/apt,131,2,18,2019-12-13,0.72,1,0
34152426,Große 1-Zimmerwohnung direkt in München,143569631,Jan,,Neuhausen-Nymphenburg,48.16036,11.5389,Entire home/apt,65,3,0,,,1,311
34152600,Bright and spacious apartment near by city center,257851895,Daniel,,Moosach,48.18418,11.52064,Entire home/apt,100,4,0,,,1,173
34191967,COZY STUDIO APARTMENT IN CENTRAL LOCATION,258149497,Claudia,,Schwabing-West,48.16596,11.57285,Entire home/apt,125,2,0,,,1,0
34193278,NEW*** Fancy Ready-to-Live Apartment in Munch City,1936135,Sweet,,Sendling,48.11318,11.55102,Entire home/apt,99,90,14,2020-07-29,0.66,2,273
34201017,Cosy flat for 4 persons in the center of munich,258210066,Johanna,,Schwabing-West,48.15846,11.57692,Entire home/apt,250,5,4,2019-10-05,0.19,1,269
34239679,Neubau Studio mit Klimaanlage,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.11194,11.61711,Entire home/apt,64,25,14,2019-08-31,1.05,33,134
34239756,Amazing Penthouse (100sqm with a spacious terrace),7840372,Philipp,,Milbertshofen-Am Hart,48.17711,11.5685,Entire home/apt,110,63,4,2020-03-30,0.16,2,255
34240148,Schönes Neubau Apartment mit Klimaanlage!,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.11171,11.61728,Entire home/apt,64,25,1,2019-09-06,0.05,33,98
34252303,Private Room in shared Apartment,14921698,Katharina,,Pasing-Obermenzing,48.14113,11.4573,Private room,49,2,3,2019-06-07,0.11,2,178
34298106,Schmuckstück im beliebten Szeneviertel.,54373205,Waltraud,,Au-Haidhausen,48.12912,11.60253,Entire home/apt,220,1,9,2021-05-16,0.36,1,14
34299119,"BRIGHT, COZY 2-ROOM APARTMENT WITH A BALCONY",258946737,Sabrina,,Pasing-Obermenzing,48.1499,11.46892,Entire home/apt,138,2,1,2019-05-17,0.04,1,0
34312665,Modern executive apartment in downtown Munich,259041583,Matthias,,Altstadt-Lehel,48.13391,11.57959,Entire home/apt,343,2,50,2020-03-05,2.23,1,267
34331943,"Lichthof Schlafoase ""Sunlight"" mitten im Hotspot",28482431,Adriana,,Ludwigsvorstadt-Isarvorstadt,48.13024,11.579,Entire home/apt,110,1,76,2021-05-30,2.93,4,227
34337311,Deluxe-Apartment with perfect subway-connection,127489266,EasyStreet,,Ramersdorf-Perlach,48.09704,11.64539,Entire home/apt,137,1,40,2020-11-16,1.57,9,355
34338749,"Chummy Room, 5 min to Oktoberfest",254350209,Bernhard,,Schwanthalerhöhe,48.13774,11.54434,Private room,173,2,1,2019-09-29,0.05,10,364
34345544,Wohnen am Englischen Garten & Besuch Oktoberfest,251121072,Fatos,,Schwabing-Freimann,48.16969,11.6026,Entire home/apt,175,3,2,2019-07-07,0.08,1,87
34353926,JOYN Munich Rose - Cat. Smart Single (1-27 n.),259364546,Team JOYN,,Ramersdorf-Perlach,48.12063,11.60707,Private room,110,1,0,,,7,357
34356799,Zentrale & ruhige Unterkunft am Olympiapark,58552143,Joanna,,Neuhausen-Nymphenburg,48.16214,11.54584,Private room,205,1,1,2019-06-09,0.04,1,89
34367226,Downtown Munich,166415576,Franziska,,Maxvorstadt,48.1492,11.57352,Entire home/apt,80,2,22,2020-03-02,0.89,1,0
34419816,LIVE IN MUNICH'S SMALL OASIS WITH A BALCONY,259544028,Joshua,,Schwabing-West,48.16467,11.57282,Entire home/apt,119,2,17,2019-11-10,0.71,1,0
34424217,Sonnendurchflutete Dachgeschosswohnung in München,259871383,Johanna,,Ludwigsvorstadt-Isarvorstadt,48.13642,11.56281,Entire home/apt,150,4,7,2019-09-01,0.30,1,178
34431776,"""Moonlight"" Schlafoase mitten im Szenenviertel",28482431,Adriana,,Ludwigsvorstadt-Isarvorstadt,48.13081,11.57832,Entire home/apt,75,1,46,2020-02-22,1.80,4,289
34436149,Stilvolle Altbauwohnung in Schwabing,21198286,Gabriela,,Schwabing-West,48.1639,11.57251,Entire home/apt,158,1,11,2019-11-29,0.43,1,71
34455254,PLACE TO BE FOR YOUR STAY IN MUNICH,260107104,Klaus,,Untergiesing-Harlaching,48.10665,11.5657,Entire home/apt,127,2,6,2019-09-29,0.24,1,0
34487416,MODERN STUDIO WITH INFRARED CABIN,260111380,Romana,,Bogenhausen,48.13898,11.61619,Entire home/apt,155,2,5,2019-06-07,0.19,1,0
34498043,Zentrale Wohnung /  Central Apartment Munich ⭐️,23963548,Christine,,Maxvorstadt,48.15179,11.57585,Entire home/apt,75,1,2,2021-04-18,0.09,1,364
34522268,Private room near Trade Fair - Privatzr. / Messe,45070061,Nicola,,Tudering-Riem,48.12999,11.69637,Private room,40,2,2,2019-12-18,0.10,2,0
34542675,Große drei Zimmer Wohnung mit riesiger Terrasse.,63404621,Tatiana,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0901,11.51311,Entire home/apt,150,3,7,2020-03-08,0.28,1,47
34543256,"Munich downtown – lovely, cozy town appartment",79974640,Teuide,,Maxvorstadt,48.15478,11.55933,Entire home/apt,89,1,3,2019-05-16,0.11,1,87
34555980,Privatzimmer in 2-Zimmer-Neubau Zentral gelegen,15249972,Chris,,Pasing-Obermenzing,48.14856,11.46582,Private room,49,2,4,2020-09-10,0.19,1,365
34561378,Nice little Apartment close to Oktoberfest,46854453,Dennis,,Schwanthalerhöhe,48.13859,11.54093,Entire home/apt,70,1,10,2019-09-12,0.39,2,196
34588127,BEAUTIFUL APARTMENT IN MUNICH FOR THE WHOLE FAMILY,260963539,Evelyn,,Ramersdorf-Perlach,48.11616,11.60588,Entire home/apt,229,2,0,,,1,0
34592681,cosy room for rent during end of september,21257270,Isabelle,,Schwanthalerhöhe,48.13775,11.54674,Private room,185,2,0,,,1,365
34610487,Unterkunft mit Herz!,261120635,Gabriele,,Obergiesing,48.11408,11.58661,Private room,35,1,67,2020-01-28,2.69,1,5
34611838,Wunderschöne Galerie- Wohnung in zentraler Lage,30770202,Anja,,Berg am Laim,48.13031,11.61685,Entire home/apt,90,2,1,2019-06-06,0.04,1,89
34615091,chat 1st read other details note 1st ask 4 more n,253240904,Marianna,,Schwabing-West,48.16393,11.57157,Private room,27,1,50,2019-08-18,1.96,1,120
34642714,gemütliche Dachgeschosswohnung,261350216,Elisabeth,,Hadern,48.11381,11.48423,Entire home/apt,100,2,41,2019-06-27,1.64,1,142
34643456,"Chummy Room, 5 min to Oktoberfest",254350209,Bernhard,,Schwanthalerhöhe,48.13774,11.54434,Private room,173,2,1,2019-09-23,0.05,10,364
34646273,Wohnung,261377503,Stefanie,,Feldmoching-Hasenbergl,48.1995,11.53047,Private room,109,1,14,2019-06-24,0.54,1,364
34647805,Cozy Loft in Most Exclusive Area of Munich,32680359,Olessya,,Bogenhausen,48.14617,11.60161,Entire home/apt,75,3,2,2019-09-25,0.08,1,0
34659449,Lovely spacious apartment in a central location,11718857,Edith,,Neuhausen-Nymphenburg,48.14594,11.54115,Entire home/apt,104,3,11,2019-12-10,0.45,1,211
34663855,Wohnung mitten im Trendviertel Gärtnerplatz,174141633,Laura,,Ludwigsvorstadt-Isarvorstadt,48.12945,11.57701,Private room,80,1,2,2019-10-08,0.09,1,169
34666784,Schwabinger Altbauwohnung,93639417,Markus,,Schwabing-West,48.15849,11.56592,Private room,90,2,6,2021-02-25,0.23,1,90
34669605,Free room in Sendling-Westpark!,72257477,Philipp,,Sendling-Westpark,48.1252,11.53767,Private room,60,1,14,2019-12-28,0.60,1,88
34671101,Beautiful Red Cottage in Munich,224496711,Khali,,Feldmoching-Hasenbergl,48.20034,11.53277,Entire home/apt,89,2,14,2019-05-23,0.54,5,270
34677644,Ruhige Wohnung im Grünen 2 min zur S-Bahn,18476485,Sabina,,Tudering-Riem,48.11641,11.69618,Entire home/apt,98,7,0,,,1,173
34677963,"""Little Star""  Schlafoase im Zentrum",28482431,Adriana,,Ludwigsvorstadt-Isarvorstadt,48.13014,11.57838,Entire home/apt,83,1,59,2020-08-26,2.33,4,351
34698015,JOYN Munich Rose - Cat. Basic (1-27 n.),259364546,Team JOYN,,Ramersdorf-Perlach,48.12066,11.6071,Hotel room,91,1,4,2020-01-02,0.22,7,351
34698345,JOYN Munich Rose - Cat. Studio Single (1-27 n.),259364546,Team JOYN,,Ramersdorf-Perlach,48.12066,11.6071,Private room,120,2,0,,,7,357
34707981,Beautiful apartment in the heart of Munich,151502119,Tim,,Obergiesing,48.11268,11.58291,Private room,75,1,4,2019-05-18,0.16,1,89
34777139,Luxus-Wohnung an der Theresienwiese in München,50672754,Saina,,Ludwigsvorstadt-Isarvorstadt,48.13074,11.55599,Entire home/apt,350,3,0,,,1,363
34798191,APARTMENT WITH HOLIDAY FEELING IN MUNICH,262369398,Roman,,Berg am Laim,48.13105,11.61718,Entire home/apt,152,2,11,2019-07-14,0.44,1,0
34801551,Apartment in City Center of Munich - Corona-proof,42563761,Lorraine,,Altstadt-Lehel,48.13948,11.59286,Entire home/apt,95,2,7,2019-09-29,4.57,1,28
34802929,Charming apartment next to the river,19728174,Gaia,,Bogenhausen,48.15005,11.60111,Entire home/apt,49,3,1,2021-06-11,1,1,27
34853535,Westendgirl,262755843,Christine,,Schwanthalerhöhe,48.13923,11.54296,Entire home/apt,90,3,5,2019-07-06,0.20,1,27
34860219,cosy room in nice district,15815284,Julia,,Schwanthalerhöhe,48.13948,11.53041,Private room,45,1,5,2019-06-09,0.20,1,87
34861094,Hotel Fidelio,172463689,Michele,,Ludwigsvorstadt-Isarvorstadt,48.13641,11.55692,Hotel room,70,1,26,2020-02-28,1.14,3,30
34877539,STYLISH APARTMENT NEAR MARIENPLATZ,262929207,Seisho,,Altstadt-Lehel,48.13586,11.5842,Entire home/apt,241,2,0,,,1,0
34885878,Welcome Apartment 40 qm im Münchner Süden,202002417,Axel,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0857,11.48534,Entire home/apt,65,2,7,2019-10-07,0.28,1,0
34897587,schönes Zimmer: idyllische & zentrumsnahe Lage,87438236,Hanna,,Milbertshofen-Am Hart,48.18377,11.58147,Private room,43,2,6,2019-10-05,0.28,1,89
34913401,Super Summer Special Appartment in Munich center,43597299,Mirjam,,Schwanthalerhöhe,48.13332,11.54183,Entire home/apt,60,2,6,2020-08-21,0.55,1,299
34926244,MODERN APARTMENT IN MUNICH - THE PLACE FOR YOU!,263193234,Jonas,,Bogenhausen,48.1669,11.63619,Entire home/apt,100,2,7,2019-09-25,0.30,1,0
34928560,⭐️Souterrain Munich | 20min Oktoberfest / Downtown,1773186,Caroline & Tobias,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08721,11.51923,Entire home/apt,70,2,27,2020-09-19,1.09,2,37
34955345,COMFORT IS GUARANTEED IN MY TRANQUIL APARTMENT!,263388237,Marco,,Neuhausen-Nymphenburg,48.15579,11.54956,Entire home/apt,190,2,1,2019-06-10,0.04,1,0
34969182,Übernachten in einer einzigartigen Künstlerwohnung,80248549,Nana,,Schwabing-Freimann,48.1631,11.5833,Private room,80,2,0,,,1,88
34971147,Cosy Room in Bestlage!,133393688,Ben,,Au-Haidhausen,48.12071,11.57703,Private room,39,2,13,2019-10-06,0.52,1,161
34974278,Zimmer für Oktoberfest zu vermieten!!,165960237,Stefan,,Au-Haidhausen,48.12773,11.59236,Private room,80,14,0,,,1,362
35000982,60 qm - Center of Munich right on the subway,65199568,Andy,,Bogenhausen,48.14002,11.60869,Entire home/apt,75,7,8,2019-11-25,0.34,1,202
35022451,"Cozy, little private room at Leonrodplatz!",37044574,Estivaliz,,Neuhausen-Nymphenburg,48.15846,11.54833,Private room,40,2,0,,,1,89
35027027,BEST DEAL // Cozy and beautiful Flat in SCHWABING,8849706,Tatiana,,Schwabing-West,48.16189,11.57245,Entire home/apt,100,2,1,2019-06-07,0.04,1,1
35031934,Doppelzimmer inkl. gratis Frühstück,247294254,Domus Hotel,,Altstadt-Lehel,48.14105,11.58619,Hotel room,155,1,0,,,2,214
35031982,Einzelzimmer inkl. gratis Frühstück,247294254,Domus Hotel,,Altstadt-Lehel,48.14105,11.58619,Hotel room,95,1,2,2019-11-25,0.09,2,214
35052942,Entspannen in geräumiger und schöner Villa Mü-Ost,178942144,Ulrich,,Bogenhausen,48.14189,11.66275,Private room,40,1,16,2019-07-06,0.69,3,88
35079036,Zimmer Olympia Einkaufzentrum,94664616,Francine,,Moosach,48.18762,11.52803,Private room,40,1,1,2019-07-06,0.04,3,89
35106730,CENTRAL AND QUIET APARTMENT IN MUNICH,264431566,Susanne,,Schwabing-Freimann,48.16506,11.58127,Entire home/apt,132,2,3,2019-07-02,0.12,1,0
35110434,Sonnige 2-Zimmer-Wohung am Hirschgarten,90983646,Hannah,,Neuhausen-Nymphenburg,48.14598,11.51652,Entire home/apt,50,10,1,2020-01-23,0.06,1,121
35114146,Neubauwohnung mit 2 Schlafzimmern,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.09669,11.62741,Entire home/apt,92,25,1,2020-07-31,0.09,33,90
35114416,Top Apartment in Neubauobjekt,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.09669,11.62741,Entire home/apt,64,25,14,2019-10-07,0.62,33,112
35120894,Munich Spacious & Comfy Camper Langwieder See,212446742,Marcela,,Aubing-Lochhausen-Langwied,48.19961,11.40985,Entire home/apt,90,4,0,,,3,224
35138496,Whg im Zentrum 3 min zu Fuß zum Oktoberfest .,88081186,Dino,,Ludwigsvorstadt-Isarvorstadt,48.13673,11.55209,Private room,60,2,3,2019-09-27,0.14,1,110
35144421,Top Neubauapartment zum kleinen Preis!,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.09669,11.62741,Entire home/apt,64,25,5,2020-07-05,0.20,33,78
35152156,Wohnung in der Münchener Innenstadt,223541785,Julia,,Neuhausen-Nymphenburg,48.16035,11.54347,Entire home/apt,25,10,0,,,1,0
35168703,Gemütliches Zimmer am Rande Schwabings,121324171,Marius,,Schwabing-West,48.17577,11.58097,Private room,70,1,1,2019-06-06,0.04,2,90
35171203,"CHIC, CENTRAL APARTMENT NEXT TO ENGLISH GARDEN",264879416,Tanja,,Schwabing-Freimann,48.1595,11.58225,Entire home/apt,170,2,4,2019-08-27,0.16,1,0
35174297,Lovely Apartment centrally located in Munich,5143768,Stefanie,,Ludwigsvorstadt-Isarvorstadt,48.12782,11.57078,Entire home/apt,200,3,1,2020-01-29,0.06,1,87
35226580,Zentrales Zimmer nähe Isar mit eigener Dusche/WC,182630524,Frank,,Sendling,48.11312,11.54558,Private room,39,3,1,2021-03-31,0.33,3,148
35247633,SERVUS IN MUNICH!,265365870,Gertrud,,Ludwigsvorstadt-Isarvorstadt,48.1281,11.5712,Entire home/apt,143,2,10,2019-12-29,0.40,1,0
35249362,Our favourite. young and bavarian.,243104161,Alexandra,,Tudering-Riem,48.1411,11.68077,Hotel room,116,1,0,,,5,337
35249886,Families will stay here!,243104161,Alexandra,,Tudering-Riem,48.14141,11.68098,Hotel room,135,1,0,,,5,338
35250487,That room with homey atmosphere,243104161,Alexandra,,Tudering-Riem,48.1415,11.68248,Hotel room,107,1,0,,,5,341
35251077,your cozy room in a lovely house,243104161,Alexandra,,Tudering-Riem,48.14163,11.68233,Hotel room,95,1,0,,,5,341
35253512,COSY APARTMENT WITH GOOD TRAFFIC CONNECTIONS,265405060,Frank,,Neuhausen-Nymphenburg,48.15156,11.54017,Entire home/apt,191,2,1,2019-08-22,0.04,1,0
35261788,Gemütliches Zimmer in guter Lage (Oktoberfest),265469368,Harald,,Moosach,48.17494,11.52902,Private room,75,5,0,,,1,173
35275508,Last-Minute Oktoberfest Apt. - 7 stops away,154934769,Philipp & Natalie,,Berg am Laim,48.12951,11.63646,Entire home/apt,400,1,0,,,1,178
35283356,Hübsche 1-Zimmerwohnung im Herzen Münchens,78165673,Sandra,,Obergiesing,48.11544,11.58807,Entire home/apt,99,3,11,2019-08-16,0.44,1,13
35284838,Perfect located flat for your Munic-Trip!,37965041,Julian,,Au-Haidhausen,48.13513,11.60816,Entire home/apt,79,5,11,2019-11-14,0.57,1,179
35300818,Kurzbesuch in München? Willkommen,234686903,Roman,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08011,11.50164,Private room,46,1,12,2019-07-25,0.48,1,364
35309926,Gästezimmer mit Bad/Balkon Metro Innenstadt 15 Min,166044042,Claudia,,Tudering-Riem,48.12467,11.66456,Entire home/apt,48,1,19,2020-01-18,0.78,1,43
35314569,Excellent located Apartment in Munich center,250039352,Geraldine,,Schwabing-Freimann,48.16055,11.58442,Entire home/apt,61,1,15,2020-02-09,0.65,1,68
35320876,Cozy and Bright Apartment in the Heart of Munich,226973719,Sebastian,,Ludwigsvorstadt-Isarvorstadt,48.12655,11.55679,Entire home/apt,109,2,1,2019-06-24,0.04,1,0
35329883,STYLISHLY FURNISHED LOFT IN PRIME LOCATION,265996866,Miriam,,Sendling,48.12201,11.54229,Entire home/apt,170,2,0,,,1,0
35372002,Haidhausen Zimmer mit Doppelbett zum Hinterhof,266284744,Haidhausen,,Au-Haidhausen,48.13331,11.5964,Private room,45,2,17,2019-10-20,0.69,1,88
35376470,Neubau Studio mit Klimaanlage & schöner Küche!,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.09669,11.62741,Entire home/apt,64,25,6,2020-08-02,0.30,33,84
35380727,Gemütliches Zimmer für 1-2 Personen Küche/Bad,44174658,Daniel,,Tudering-Riem,48.11875,11.65839,Private room,39,1,79,2019-10-18,3.14,1,359
35405837,10 min from the central station. 10 min von HBF.,137520802,Anes,,Neuhausen-Nymphenburg,48.15925,11.53973,Entire home/apt,300,2,1,2019-09-29,0.05,1,208
35406910,Central Room in Maxvorstadt,36947921,Ron,,Maxvorstadt,48.15021,11.55558,Private room,40,7,2,2019-07-30,0.08,1,30
35433353,Cosy apartment near Fair Munich,266664865,Room4Munich,,Tudering-Riem,48.13314,11.69757,Entire home/apt,35,14,0,,,1,90
35440787,♥️ Studio close to Ostbahnhof & Oktoberfest,266691994,Catrin,,Ramersdorf-Perlach,48.12038,11.60268,Entire home/apt,85,2,15,2019-09-22,0.61,1,89
35447134,BIG CITY LIFE STUDIO,266724107,Celina,,Ludwigsvorstadt-Isarvorstadt,48.12967,11.57349,Entire home/apt,174,2,3,2019-06-27,0.12,1,0
35460995,"Simple, private and comfortable Munich stay",5501076,Brian,,Ramersdorf-Perlach,48.10841,11.64357,Entire home/apt,120,2,2,2019-10-09,0.09,1,363
35475752,BEAUTIFUL LOFT IN MAXVORSTADT MUNICH,266908143,Marius,,Maxvorstadt,48.15149,11.55104,Entire home/apt,178,2,4,2019-07-06,0.18,1,0
35477588,Nice and frendly family with a dog offers a room.,222851390,Eva,,Ramersdorf-Perlach,48.09759,11.65871,Private room,30,2,8,2019-06-22,0.33,1,1
35478652,Nice house in the downtown Munich West Park,228343030,Maggie,,Sendling-Westpark,48.11617,11.51559,Private room,45,3,2,2019-06-25,0.08,1,362
35483159,BRIGHT CENTRAL APARTMENT IN MUNICH,266954901,Lina,,Ludwigsvorstadt-Isarvorstadt,48.13643,11.5647,Entire home/apt,144,2,8,2019-07-23,0.35,1,0
35502894,Suite mit Balkon oder Terrasse! Traumhaft schön.,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.09669,11.62741,Entire home/apt,92,25,2,2019-12-16,0.12,33,62
35508870,Cozy Apartment in Munich close to Octoberfest,173797775,Ray,,Neuhausen-Nymphenburg,48.14873,11.54306,Entire home/apt,280,2,0,,,1,179
35509339,Suesses Zimmer in Gartenterrassenwohnung,227190350,Gudrun,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08752,11.53279,Private room,49,3,6,2019-07-17,0.25,3,179
35528847,Studio Apartment 2,87009942,Marion,,Allach-Untermenzing,48.19336,11.4474,Private room,75,2,0,,,5,178
35530625,"2-Zimmer-Wohnung München, hell, Altbau",118536161,Kathrin,,Obergiesing,48.11616,11.58298,Entire home/apt,34,30,0,,,1,180
35536976,Im Herzen Münchens/ Munich City Centre,6812624,Lisa,,Altstadt-Lehel,48.14171,11.59091,Private room,60,3,18,2019-12-12,0.75,1,68
35539446,"Bright, quiet and central 55 sm flat",46390858,Lena,,Neuhausen-Nymphenburg,48.14999,11.53074,Entire home/apt,600,100,1,2019-09-28,0.05,1,178
35559074,Cozy room in the centre of Munich,6320398,Philipp,,Ludwigsvorstadt-Isarvorstadt,48.13309,11.57539,Private room,60,1,1,2019-09-27,0.05,1,362
35563872,Schönes und ruhiges Zimmer in Villengegend,64608718,Isabel,,Au-Haidhausen,48.13717,11.60433,Private room,50,4,1,2020-08-08,0.09,2,177
35564200,Modern apartment near downtown,267567198,Michael,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0939,11.5187,Entire home/apt,106,2,52,2020-05-06,2.15,2,122
35564510,Business Apartment München Riem,126581968,Salem,,Tudering-Riem,48.13263,11.696,Entire home/apt,55,3,3,2021-01-24,0.12,1,0
35565592,Gemütliches Zimmer in sehr schöner Altbauwohnung,64608718,Isabel,,Bogenhausen,48.13947,11.60795,Private room,40,30,0,,,2,362
35587524,TRANQUIL APARTMENT IN HIP SCHWABING NEIGHBORHOOD,267762036,Frieder,,Schwabing-West,48.16347,11.57112,Entire home/apt,206,2,0,,,1,0
35591602,APARTMENT WITH THE PERFECT VIEW IN MUNICH,267780565,Maira,,Schwabing-Freimann,48.16548,11.58276,Entire home/apt,330,2,0,,,1,0
35612630,Cheapest last room Munich - Oktoberfest 2019,135905507,Emilio,,Bogenhausen,48.13786,11.6487,Private room,2000,1,1,2019-09-29,0.05,1,180
35614115,"Cozy, furnished room in shared flat Munich North",244997872,Joy,,Moosach,48.18509,11.52759,Private room,40,2,2,2019-09-14,0.09,1,0
35633741,"Charming studio, at Olympiapark,near to BMW",81096802,Manel,,Milbertshofen-Am Hart,48.18548,11.5488,Entire home/apt,55,2,3,2019-10-10,0.14,1,254
35662969,*Beautiful 2-room apartment near Munich centre*,199150467,Laura,,Laim,48.14137,11.51177,Entire home/apt,70,3,5,2020-08-24,0.47,4,0
35668042,MUNICH - THE CITY OF THE OCTOBER FEST!,164664212,Adrian,,Maxvorstadt,48.14917,11.55732,Entire home/apt,142,2,10,2020-08-31,1.03,1,0
35682914,Stayn in Pasing,14921698,Katharina,,Pasing-Obermenzing,48.13924,11.45561,Private room,85,2,0,,,2,364
35690544,City Center Suite,78076028,Florian Andreas,,Maxvorstadt,48.14734,11.5751,Entire home/apt,69,84,0,,,2,34
35697389,Best Octoberfest place in Munich (200m away)!!!,107337646,Matthäus,,Ludwigsvorstadt-Isarvorstadt,48.12621,11.55232,Private room,213,2,0,,,1,18
35703266,Top Apartment in Neubauprojekt mit Klimaanlage,205832270,K1-Mysecondhome De,,Ramersdorf-Perlach,48.09669,11.62741,Entire home/apt,64,25,9,2019-09-07,0.83,33,1
35714237,Sommer in München,268639773,Simone + Stev,,Neuhausen-Nymphenburg,48.1509,11.53391,Entire home/apt,150,4,4,2019-09-27,0.18,1,180
35721532,Sendling with Charme,176358299,Cathrin,,Sendling,48.10747,11.53783,Private room,69,1,2,2019-10-05,0.08,1,0
35723944,Cozy flat close to the  city centre,64854530,Marina,,Ramersdorf-Perlach,48.10689,11.6168,Entire home/apt,210,1,0,,,1,363
